count,firstDocument,lastDocument,nextUrl,resultItemList.detailUrl,resultItemList.jobTitle,resultItemList.company,resultItemList.location,resultItemList.date,,,,,
5,86,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Statistics&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10122051/4723?src=19,Fraud and Abuse Investigator - Analytics,1199SEIU Family of Funds,NY,,,,,
6,86,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Statistics&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/ittb6/16-08375?src=19,Data Scientist,IT Trailblazers,,,,,,
7,86,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Statistics&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/RTL432449/SASprog?src=19,SAS Analyst / Programmer,BIS Consulting Inc.,San Jose,,,,,
8,86,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Statistics&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10230037/MSPAC0010?src=19,Data Analyst,Mavensoft Technologies,,,,,,
9,86,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Statistics&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10124635/16-02540?src=19,Data Analyst,Kinetix Technology,Rockville,,,,,
10,86,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Statistics&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/cybercod/SK-130601978?src=19,Data Scientist - Analytics,,,,,,,
11,86,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Statistics&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/cybercod/GL1-128088256?src=19,Director of Customer Analytics - Strategic thought leader,CyberCoders,El Segundo,,,,,
12,86,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Statistics&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10333482/729864?src=19,VP of Analytics,Lawrence Harvey,New York,,,,,
13,86,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Statistics&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/80124351/724941?src=19,Success Advocate (tech support / trainer),reTECH Solutions Inc.,elgin,,,,,
14,86,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Statistics&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/90833617/676377?src=19,GBS Consulting By Degrees Analytics Consultant,Louisiana Economic Development,Baton Rouge,,,,,
15,86,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Statistics&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/90941473/741464?src=19,DATA SCIENTIST,HonorVet Technologies,SunnyVale,,,,,
16,86,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Statistics&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/cybercod/RK3-132215511?src=19,Technical Business Analyst - Statistics skills,CyberCoders,White Plains,,,,,
17,86,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Statistics&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/itca001/16-08029?src=19,Data Scientist,Ascent,San Jose,,,,,
18,86,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Statistics&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/cybercod/RK3-130810564?src=19,Technical Business Analyst - Statistics skills,CyberCoders,White Plains,,,,,
19,86,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Statistics&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/90767815/675141?src=19,Algo Quant Strategist,Konnect Partners,Jersey City,,,,,
20,86,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Statistics&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/cybercod/SM7-131394426?src=19,Technical Product Manager -Cyber Security Sector!!,CyberCoders,Washington,,,,,
21,86,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Statistics&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10271870/422637?src=19,Sr Data Scientist,Professional Insight,Atlanta,,,,,
22,86,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Statistics&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10123851/4929?src=19,Test Software Engineer (4929),Embedded Resource Group,,,,,,
23,86,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Statistics&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/90833617/732438?src=19,Lead Java Developer,Louisiana Economic Development,Monroe,,,,,
24,86,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Statistics&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/TRIADW/14306?src=19,Senior Software Engineer - Data and Analytics,TRIAD Group,Seattle,,,,,
25,86,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Statistics&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10366547/616375?src=19,Lead Node.js Software Engineer / Architect (up to $160k,,,,,,,
26,86,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Statistics&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10474433/3128?src=19,Biostatistician,ICON Technical Network,Denver,,,,,
27,86,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Statistics&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/90833617/690935?src=19,Application Developer - Big Data Tools - Python,Louisiana Economic Development,Baton Rouge,,,,,
28,86,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Statistics&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10125751/686713?src=19,Data Scientist,M2 Resources Inc,New York,,,,,
29,86,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Statistics&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10284629/632712?src=19,Research & Development Engineer,Silvus Technologies,,,,,,
30,86,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Statistics&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/RTX185ffb/INF-16-00280?src=19,Data Analytics SME,Truven Health Analytics,Ann Arbor,,,,,
31,86,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Statistics&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10229311/729892?src=19,Data Analyst-Visualization,School Innovations & Achievement,El Dorado Hills,,,,,
32,86,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Statistics&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10154347/725394?src=19,Mid-Level Data Analyst (Federal Government),TCG,Washington,,,,,
33,86,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Statistics&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/cybercod/NG-131927721?src=19,Sr Machine Learning Scientist,CyberCoders,San Carlos,,,,,
34,86,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Statistics&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/90833617/700446?src=19,Quality Assurance Specialist (SRF 1804) Seat #970,Louisiana Economic Development,Bossier City,,,,,
35,86,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Statistics&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10114776/SMA00005?src=19,Supervisor,,,,,,,
36,86,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Statistics&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10115369/NFLDS-539?src=19,Lead Data Scientist - ML,,,,,,,
37,86,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Statistics&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/90833617/740905?src=19,Business Analyst,Louisiana Economic Development,Baton Rouge,,,,,
38,86,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Statistics&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/gsc/16-01252n?src=19,AML Optimization Statistician,RMS Computer Corporation,Tampa,,,,,
39,86,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Statistics&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/RTL941989/723113?src=19,Data Engineer,Tufts University,Medford,,,,,
40,86,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Statistics&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/tlink/695437?src=19,Data Analytics,TechLink Systems,,,,,,
41,86,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Statistics&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10119083/DataScienceRsi?src=19,Data Scientist,Genesys Infotech,Mountain View,,,,,
42,86,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Statistics&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/cybercod/RE1-131004261?src=19,Machine Learning Scientist,CyberCoders,Lexington,,,,,
43,86,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Statistics&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/90833617/741806?src=19,Healthcare Data Analyst,Louisiana Economic Development,Lafayette,,,,,
44,86,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Statistics&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10294321/BHJOB2052_12449?src=19,Data Scientist - Insights - BHJOB2052_12449,Visionaire Partners,ATLANTA,,,,,
45,86,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Statistics&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10108150/DY_Data_Science?src=19,Data Scientist,Intelliswift Software Inc,Sunnyvale,,,,,
46,86,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Statistics&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/atstaff/5738201?src=19,Data Analyst I,Advanced Software Talent,South San Francisco,,,,,
47,86,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Statistics&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/cybercod/SM7-131443441?src=19,Technical Product Manager -Cyber Security Sector!!,CyberCoders,Dallas,,,,,
48,86,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Statistics&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10341964/556699?src=19,//CA-Bay Area//  DATA SCIENTIST [ No C2C- 00 ],PMC,Belmont,,,,,
49,86,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Statistics&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10122753/93768?src=19,Data Engineer,Ciber,Pontiac,,,,,
50,86,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Statistics&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10111560/16-03182?src=19,Statistician w/ experience in medical device or pharma clinical trials,iTech Solutions,,,,,,
count,firstDocument,lastDocument,nextUrl,resultItemList.detailUrl,resultItemList.jobTitle,resultItemList.company,resultItemList.location,resultItemList.date,,,,,
1,327,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Machine+Learning&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/designnj1/15467?src=19,Training Specialist,Design Strategy,Jersey City,,,,,
2,327,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Machine+Learning&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10106023/77483?src=19,System Administrator (Relocation Provided),Vision Technology Services,,,,,,
3,327,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Machine+Learning&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/cybercod/SK2-13243541?src=19,Senior Software Engineer - Machine Learning,,,,,,,
4,327,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Machine+Learning&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10366547/623694?src=19,Sr/Staff Java Software Engineer / Architect (IoT startup,,,,,,,
5,327,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Machine+Learning&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/cybercod/JL3-132002019?src=19,Senior Data Scientist - $150k,CyberCoders,Chicago,,,,,
6,327,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Machine+Learning&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/RTX1b758e/608392?src=19,Senior Mechanical (Automation) Engineer,Stealth Startup,Hayward,,,,,
7,327,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Machine+Learning&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/cybercod/NNG-119917240?src=19,Data Scientist - Junior-Senior Levels!,CyberCoders,Los Angeles,,,,,
8,327,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Machine+Learning&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/RTL142572/646148?src=19,Machine Learning Research Scientist,Datalogic ADC Inc,Pasadena,,,,,
9,327,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Machine+Learning&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10119730/440612?src=19,Software Engineer - Machine Learning,Cypress HCM,Santa Clara,,,,,
10,327,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Machine+Learning&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/90721217/498263?src=19,Director of Data Architecture,Rezeo,Scottsdale,,,,,
11,327,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Machine+Learning&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/cybercod/AW2-130609526?src=19,Data Scientist- Machine Learning,,,,,,,
12,327,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Machine+Learning&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/opensyst/31151?src=19,Quant Researcher,Open Systems Technologies,New York,,,,,
13,327,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Machine+Learning&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10458156/456321?src=19,Java with C++ requirement,Tek Energy LLC.,Annapolis,,,,,
14,327,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Machine+Learning&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/cybercod/SM7-13242611?src=19,Senior Data Scientist - Big Data/Software Hybrid!!,CyberCoders,Dallas,,,,,
15,327,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Machine+Learning&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/cybercod/SBS-13226078?src=19,Data Scientist / Quant for well respected NYC hedge / VC firm,CyberCoders,New York,,,,,
16,327,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Machine+Learning&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/90925512/NAM00683-295?src=19,Automation Engineer - Mechanical Assembly Equipment Design,Edgewell,Milford,,,,,
17,327,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Machine+Learning&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/ittb6/16-08375?src=19,Data Scientist,IT Trailblazers,,,,,,
18,327,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Machine+Learning&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/RTX173fad/4729484?src=19,Technical Support Specialist,S&A Systems,Rockwall,,,,,
19,327,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Machine+Learning&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/cybercod/SM1-13236694?src=19,Research Engineer - Python,,,,,,,
20,327,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Machine+Learning&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10119089/SY60065?src=19,Data Analytics,Newt Global,Basking Ridge,,,,,
21,327,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Machine+Learning&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10111937/693005?src=19,Director,,,,,,,
22,327,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Machine+Learning&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10112546/2047?src=19,Instructional Designer,RecruitWise,Knoxville,,,,,
23,327,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Machine+Learning&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/cybercod/SK-130601978?src=19,Data Scientist - Analytics,,,,,,,
24,327,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Machine+Learning&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/cxbcsi/Job27834?src=19,Global Technology eLearning Coordinator,Calance US,Los Angeles,,,,,
25,327,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Machine+Learning&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10482907/0003?src=19,Machine Learning - Sr Level Data Analyst,LexisNexis,Raleigh,,,,,
26,327,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Machine+Learning&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10483211/724208?src=19,Data Analytics Engineer,Salt Search,New York,,,,,
27,327,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Machine+Learning&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10113265/1448?src=19,Splunk Data Scientist,Blue Canopy Group LLC,Herndon,,,,,
28,327,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Machine+Learning&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10193174/16-01113?src=19,Software Engineer: Vehicle Sensing and Vision,Tech Observer,Santa Clara,10/18/16,,,,
29,327,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Machine+Learning&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10124418/DSCHR31116?src=19,Data Scientist,Systems Technology Group Inc. (STG),Auburn Hills,,,,,
30,327,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Machine+Learning&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/cybercod/MA2-13225368?src=19,Senior Data Scientist - Machine Learning,,,,,,,
31,327,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Machine+Learning&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/cybercod/DA3-13236874?src=19,Senior Data Scientist,CyberCoders,Redwood City,,,,,
32,327,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Machine+Learning&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/cybercod/SBS-131719231?src=19,Data Scientist - 50% Client site- 50% work from home!,CyberCoders,New York,,,,,
